299.67 2280
300.216875 2048
300.76375 2396
301.310625 3172
301.8575 2240
302.404375 2620
302.95125 1840
303.498125 2036
304.045 1636
304.591875 2088
305.13875 2552
305.685625 2112
306.2325 2652
306.779375 3116
307.32625 2756
307.873125 2716
308.42 3216
308.966875 2360
309.51375 2248
310.060625 1788
310.6075 2160
311.154375 2152
311.70125 2104
312.248125 2252
312.795 3688
313.341875 1976
313.88875 3772
314.435625 1940
314.9825 2844
315.529375 1360
316.07625 1596
316.623125 2436
317.17 1580
317.716875 2244
318.26375 2292
318.810625 2196
319.3575 1696
319.904375 1576
320.45125 1824
320.998125 2408
321.545 1448
322.091875 2264
322.63875 1896
323.185625 1780
323.7325 1672
324.279375 2928
324.82625 2220
325.373125 2320
325.92 1992
326.466875 2048
327.01375 2336
327.560625 3388
328.1075 2044
328.654375 2040
329.20125 1980
329.748125 1756
330.295 1812
330.841875 2204
331.38875 1532
331.935625 1784
332.4825 2572
333.029375 1496
333.57625 2324
334.123125 1688
334.67 2100
335.216875 2664
335.76375 1880
336.310625 2204
336.8575 1900
337.404375 1588
337.95125 2200
338.498125 2400
339.045 2764
339.591875 1580
340.13875 1888
340.685625 1736
341.2325 2136
341.779375 1860
342.32625 1328
342.873125 2904
343.42 2524
343.966875 1840
344.51375 2264
345.060625 2756
345.6075 2032
346.154375 1992
346.70125 2476
347.248125 2264
347.795 1488
348.341875 3448
348.88875 2120
349.435625 1880
349.9825 1624
350.529375 1792
351.07625 2000
351.623125 1936
352.17 1584
352.716875 1908
353.26375 2656
353.810625 1388
354.3575 2052
354.904375 1384
355.45125 2484
355.998125 1948
356.545 1544
357.091875 2928
357.63875 1580
358.185625 1820
358.7325 2004
359.279375 1812
359.82625 1928
360.373125 1972
360.92 1404
361.466875 2116
362.01375 1964
362.560625 2588
363.1075 1552
363.654375 1492
364.20125 2864
364.748125 2220
365.295 1736
365.841875 1648
366.38875 1464
366.935625 2152
367.4825 1660
368.029375 1288
368.57625 2180
369.123125 2244
369.67 2164
370.216875 2056
370.76375 1868
371.310625 1808
371.8575 1832
372.404375 2004
372.95125 3252
373.498125 2236
374.045 2308
374.591875 1912
375.13875 2488
375.685625 1548
376.2325 1688
376.779375 1992
377.32625 3180
377.873125 2084
378.42 2100
378.966875 2512
379.51375 1676
380.060625 1784
380.6075 2504
381.154375 2204
381.70125 1708
382.248125 2420
382.795 2192
383.341875 1732
383.88875 2256
384.435625 1804
384.9825 1896
385.529375 2668
386.07625 2448
386.623125 1784
387.17 1940
387.716875 1532
388.26375 1896
388.810625 3172
389.3575 1668
389.904375 1692
390.45125 1760
390.998125 1080
391.545 1844
392.091875 1716
392.63875 2412
393.185625 2960
393.7325 1780
394.279375 2360
394.82625 1212
395.373125 1764
395.92 1476
396.466875 3028
397.01375 2012
397.560625 1972
398.1075 1612
398.654375 1436
399.20125 1872
399.748125 2660
400.295 2100
400.841875 1440
401.38875 2248
401.935625 2964
402.4825 1860
403.029375 1776
403.57625 2080
404.123125 1824
404.67 2576
405.216875 2548
405.76375 2184
406.310625 2052
406.8575 1748
407.404375 2180
407.95125 1836
408.498125 3092
409.045 2136
409.591875 2224
410.13875 2112
410.685625 1388
411.2325 1908
411.779375 1752
412.32625 1572
412.873125 1524
413.42 1828
413.966875 2384
414.51375 1624
415.060625 2260
415.6075 1968
416.154375 1484
416.70125 2028
417.248125 2356
417.795 1876
418.341875 2052
418.88875 2636
419.435625 1252
419.9825 2340
420.529375 1844
421.07625 2156
421.623125 1808
422.17 2876
422.716875 1572
423.26375 1576
423.810625 2504
424.3575 2124
424.904375 1624
425.45125 2256
425.998125 1732
426.545 1820
427.091875 2100
427.63875 1568
428.185625 2424
428.7325 1952
429.279375 1800
429.82625 1568
430.373125 2692
430.92 1336
431.466875 3084
432.01375 2808
432.560625 2504
433.1075 1624
433.654375 1656
434.20125 1552
434.748125 1480
435.295 1732
435.841875 1376
436.38875 1824
436.935625 2344
437.4825 2264
438.029375 1856
438.57625 1868
439.123125 1480
439.67 2212
440.216875 1400
440.76375 1604
441.310625 1532
441.8575 2044
442.404375 2416
442.95125 1576
443.498125 1252
444.045 1772
444.591875 2424
445.13875 1868
445.685625 1340
446.2325 3280
446.779375 2388
447.32625 2532
447.873125 4640
448.42 1632
448.966875 3212
449.51375 1544
450.060625 1764
450.6075 1316
451.154375 1452
451.70125 1928
452.248125 1616
452.795 1220
453.341875 2440
453.88875 2388
454.435625 2188
454.9825 1820
455.529375 1676
456.07625 1352
456.623125 1212
457.17 1864
457.716875 1796
458.26375 1736
458.810625 1596
459.3575 2308
459.904375 2692
460.45125 1688
460.998125 1432
461.545 1564
462.091875 4532
462.63875 2204
463.185625 1828
463.7325 2004
464.279375 1812
464.82625 2164
465.373125 1352
465.92 1800
466.466875 1788
467.01375 1700
467.560625 1420
468.1075 2392
468.654375 1480
469.20125 1604
469.748125 1712
470.295 1700
470.841875 1796
471.38875 1348
471.935625 2180
472.4825 2448
473.029375 1764
473.57625 2156
474.123125 2176
474.67 1772
475.216875 2576
475.76375 2260
476.310625 1948
476.8575 2276
477.404375 1964
477.95125 1748
478.498125 1488
479.045 3836
479.591875 1868
480.13875 1992
480.685625 1960
481.2325 1732
481.779375 2236
482.32625 1796
482.873125 1932
483.42 2008
483.966875 1716
484.51375 1192
485.060625 1248
485.6075 1540
486.154375 1844
486.70125 1224
487.248125 1972
487.795 2892
488.341875 2104
488.88875 1920
489.435625 2144
489.9825 1624
490.529375 1796
491.07625 1776
491.623125 1648
492.17 1588
492.716875 1832
493.26375 1972
493.810625 1568
494.3575 1864
494.904375 1452
495.45125 1632
495.998125 1656
496.545 1836
497.091875 2124
497.63875 1744
498.185625 1508
498.7325 1104
499.279375 2004
499.82625 2472
500.373125 1844
500.92 2544
501.466875 2980
502.01375 1348
502.560625 2176
503.1075 1804
503.654375 1980
504.20125 1440
504.748125 1660
505.295 2048
505.841875 1936
506.38875 2536
506.935625 1672
507.4825 2148
508.029375 1324
508.57625 1568
509.123125 1672
509.67 1996
510.216875 2452
510.76375 1488
511.310625 1804
511.8575 1116
512.4043750000001 2460
512.9512500000001 1336
513.4981250000001 1272
514.0450000000001 2012
514.5918750000001 2044
515.1387500000001 1960
515.6856250000001 1748
516.2325000000001 1740
516.7793750000001 1532
517.3262500000001 1584
517.8731250000001 1848
518.4200000000001 1428
518.9668750000001 1844
519.5137500000001 2324
520.0606250000001 1800
520.6075000000001 2184
521.1543750000001 1652
521.7012500000001 1452
522.2481250000001 2088
522.7950000000001 1560
523.3418750000001 1756
523.8887500000001 1332
524.4356250000001 1104
524.9825000000001 2204
525.5293750000001 2004
526.0762500000001 1376
526.6231250000001 1860
527.1700000000001 2004
527.7168750000001 1428
528.2637500000001 1532
528.8106250000001 2008
529.3575000000001 1860
529.9043750000001 1588
530.4512500000001 1688
530.9981250000001 1652
531.5450000000001 2164
532.0918750000001 1828
532.6387500000001 1996
533.1856250000001 1744
533.7325000000001 1696
534.2793750000001 2156
534.8262500000001 1728
535.3731250000001 1612
535.9200000000001 1944
536.4668750000001 2608
537.0137500000001 1800
537.5606250000001 2308
538.1075000000001 1764
538.6543750000001 1500
539.2012500000001 2732
539.7481250000001 1716
540.2950000000001 1848
540.8418750000001 2228
541.3887500000001 1724
541.9356250000001 2324
542.4825000000001 1404
543.0293750000001 2480
543.5762500000001 2540
544.1231250000001 1652
544.6700000000001 1328
545.2168750000001 1980
545.7637500000001 2096
546.3106250000001 2056
546.8575000000001 2524
547.4043750000001 1868
547.9512500000001 2076
548.4981250000001 1928
549.0450000000001 2020
549.5918750000001 1484
550.1387500000001 1856
550.6856250000001 1496
551.2325000000001 2536
551.7793750000001 2072
552.3262500000001 2356
552.8731250000001 2516
553.4200000000001 1428
553.9668750000001 2348
554.5137500000001 1944
555.0606250000001 1532
555.6075000000001 2060
556.1543750000001 2228
556.7012500000001 1416
557.2481250000001 2556
557.7950000000001 1876
558.3418750000001 1760
558.8887500000001 1608
559.4356250000001 1804
559.9825000000001 1556
560.5293750000001 1180
561.0762500000001 3020
561.6231250000001 2452
562.1700000000001 2132
562.7168750000001 2792
563.2637500000001 1796
563.8106250000001 2216
564.3575000000001 1404
564.9043750000001 2636
565.4512500000001 1896
565.9981250000001 2328
566.5450000000001 1200
567.0918750000001 1996
567.6387500000001 1524
568.1856250000001 1580
568.7325000000001 1408
569.2793750000001 2588
569.8262500000001 2056
570.3731250000001 1648
570.9200000000001 1596
571.4668750000001 1884
572.0137500000001 1812
572.5606250000001 2168
573.1075000000001 2168
573.6543750000001 1372
574.2012500000001 1860
574.7481250000001 1560
575.2950000000001 2568
575.8418750000001 1940
576.3887500000001 1776
576.9356250000001 1488
577.4825000000001 2540
578.0293750000001 1604
578.5762500000001 1832
579.1231250000001 1192
579.6700000000001 1344
580.2168750000001 1992
580.7637500000001 1688
581.3106250000001 1548
581.8575000000001 1996
582.4043750000001 1628
582.9512500000001 1816
583.4981250000001 2388
584.0450000000001 1796
584.5918750000001 2196
585.1387500000001 2540
585.6856250000001 1744
586.2325000000001 2008
586.7793750000001 2276
587.3262500000001 2612
587.8731250000001 1840
588.4200000000001 1840
588.9668750000001 2064
589.5137500000001 1476
590.0606250000001 1900
590.6075000000001 1664
591.1543750000001 1712
591.7012500000001 1500
592.2481250000001 1696
592.7950000000001 1932
593.3418750000001 2044
593.8887500000001 2100
594.4356250000001 1272
594.9825000000001 3160
595.5293750000001 1716
596.0762500000001 1540
596.6231250000001 1524
597.1700000000001 2260
597.7168750000001 2228
598.2637500000001 1868
598.8106250000001 2284
599.3575000000001 1304
599.9043750000001 1364
600.4512500000001 1656
600.9981250000001 1448
601.5450000000001 1824
602.0918750000001 1492
602.6387500000001 2056
603.1856250000001 1876
603.7325000000001 1572
604.2793750000001 2020
604.8262500000001 1708
605.3731250000001 1148
605.9200000000001 1220
606.4668750000001 2128
607.0137500000001 1704
607.5606250000001 1744
608.1075000000001 2548
608.6543750000001 1712
609.2012500000001 1368
609.7481250000001 2216
610.2950000000001 1200
610.8418750000001 1828
611.3887500000001 1932
611.9356250000001 2332
612.4825000000001 1940
613.0293750000001 2128
613.5762500000001 1764
614.1231250000001 1668
614.6700000000001 3204
615.2168750000001 2224
615.7637500000001 1764
616.3106250000001 1716
616.8575000000001 1876
617.4043750000001 1612
617.9512500000001 2284
618.4981250000001 1936
619.0450000000001 2208
619.5918750000001 1692
620.1387500000001 1604
620.6856250000001 2548
621.2325000000001 1836
621.7793750000001 1636
622.3262500000001 2440
622.8731250000001 1864
623.4200000000001 3428
623.9668750000001 2112
624.5137500000001 1416
625.0606250000001 2148
625.6075000000001 1520
626.1543750000001 1768
626.7012500000001 1360
627.2481250000001 1660
627.7950000000001 1868
628.3418750000001 2036
628.8887500000001 1700
629.4356250000001 2764
629.9825000000001 1944
630.5293750000001 2340
631.0762500000001 1640
631.6231250000001 1636
632.1700000000001 2068
632.7168750000001 1544
633.2637500000001 2236
633.8106250000001 1700
634.3575000000001 1816
634.9043750000001 2320
635.4512500000001 1636
635.9981250000001 2472
636.5450000000001 1916
637.0918750000001 1356
637.6387500000001 1584
638.1856250000001 2504
638.7325000000001 2144
639.2793750000001 1800
639.8262500000001 2312
640.3731250000001 2132
640.9200000000001 1320
641.4668750000001 2052
642.0137500000001 2120
642.5606250000001 1876
643.1075000000001 1644
643.6543750000001 1204
644.2012500000001 1836
644.7481250000001 1876
645.2950000000001 2104
645.8418750000001 1748
646.3887500000001 1760
646.9356250000001 2168
647.4825000000001 1808
